Date,Unemployment Rate,Personal Saving Rate,M2,Real Disposable Personal Income,Personal Consumption Expenditures,Real Broad Exchange Rate,10-Year Yield,Federal Funds Rate,Total Construction Spending,Industrial Production Index,CPI,Normalized GDP,Price,Change %,SP500_returns,Consumption_growth,Income_growth,Personal_Saving_Rate,M2_pct_change,IP_growth,Construction_growth,FX_returns,10Y_yield_diff,FFR_diff,CPI_adj,D1_D12_log_CPI
1981-01-01,7.5,10.9,1612.9,4980.4,1870.0,,12.56857143,19.08451613,,51.1668,85.4,100.6191,129.6,-0.045700000000000005,,,,,,,,,,,,
1981-02-01,7.4,10.8,1608.125,4965.0,1884.2,,13.19444444,15.93428571,,50.9509,85.9,100.7711,131.3,0.0131,0.013031997390577033,0.007564896765934748,-0.0030969115989840645,-0.009216655104923976,-0.0029605059210119355,-0.004228460329378514,,,0.6258730099999994,-3.1502304200000015,0.005854800936768045,
1981-03-01,7.4,10.8,1629.4,4979.0,1902.9,,13.11590909,14.70387097,,51.2066,86.4,100.8315,136.0,0.0358,0.035170104427301396,0.009875710693393991,0.002815770162909459,0.0,0.0132296929654101,0.005006006098204896,,,-0.07853534999999923,-1.2304147399999987,0.005820721769499437,
1981-04-01,7.2,10.9,1665.575,4965.1,1904.4,,13.67952381,15.719,,50.9711,87.0,100.8187,132.8,-0.0235,-0.023810648693718406,0.0007879600124018893,-0.0027956293788289344,0.009216655104923976,0.022201423836995193,-0.0046096245463420615,,,0.5636147199999986,1.0151290299999989,0.00694444444444442,
1981-05-01,7.5,11.0,1655.15,4974.8,1913.8,,14.0995,18.51774194,,51.2645,87.8,100.7644,132.6,-0.0015,-0.001507159290571991,0.0049237960247987544,0.0019517305162324305,0.009132483563272675,-0.006259099710310245,0.005739699390114428,,,0.41997619000000164,2.798741940000001,0.009195402298850519,
1981-06-01,7.5,10.8,1664.5,5001.9,1934.5,,13.47227273,19.09966667,,51.5247,88.6,100.6879,131.2,-0.0106,-0.010614201241773813,0.010758100795405845,0.005432671454936866,-0.018349138668196652,0.005649034830679911,0.005062799511731608,,,-0.6272272700000006,0.5819247300000008,0.009111617312072884,
1981-07-01,7.2,12.3,1685.225,5080.8,1942.1,,14.28090909,19.03580645,,51.8727,89.8,100.5735,130.9,-0.0023,-0.0022892035941337596,0.003920966690837524,0.015650889254242628,0.13005312824819804,0.01245118654250521,0.006731335875266087,,,0.8086363599999995,-0.06386022000000224,0.013544018058690765,
1981-08-01,7.4,12.0,1693.28,5095.9,1966.6,,14.93714286,17.81774194,,51.8156,90.7,100.3899,122.8,-0.061900000000000004,-0.06387665720281266,0.01253630151465046,0.0029675653367871035,-0.0246926125903717,0.004779777181088685,-0.001101377990998298,,,0.65623377,-1.2180645099999978,0.010022271714922093,
1981-09-01,7.6,12.4,1706.15,5087.2,1965.5,,15.32380952,15.874,,51.5692,91.8,100.112,116.2,-0.0537,-0.055244171295230515,-0.0005594974841409694,-0.001708713872355716,0.03278982282299081,0.007600633090806053,-0.00476666718008989,,,0.3866666599999995,-1.9437419400000007,0.012127894156560126,
1981-10-01,7.9,13.0,1725.45,5093.8,1963.9,,15.14809524,15.08,,51.1851,92.1,99.74692,121.9,0.049100000000000005,0.04788819206941497,-0.0008143737407380058,0.0012965329387188973,0.04725288485054557,0.011312018286786074,-0.007476120980249412,,,-0.17571427999999933,-0.7940000000000005,0.0032679738562091387,
1981-11-01,8.3,13.2,1738.54,5096.9,1970.6,,13.39277778,13.307,,50.5914,92.5,99.31992,126.3,0.0361,0.03545899286921905,0.0034057727671967797,0.0006083978717121852,0.015267472130788384,0.0075864267292589105,-0.011666872693004482,,,-1.7553174600000006,-1.7729999999999997,0.004343105320304019,
1981-12-01,8.5,12.5,1759.175,5090.2,1988.8,,13.72454545,12.36903226,,50.053,93.0,98.86578,122.6,-0.029300000000000003,-0.029733005854334138,0.009193376868072534,-0.0013153892601547312,-0.05448818528406951,0.011869154577979213,-0.010699157349357336,,,0.3317676700000014,-0.9379677400000013,0.00540540540540535,
