Date,Normalized GDP
1/10/1996,99.59796000000000
1/11/1996,99.57710000000000
1/12/1996,99.55820000000000
1/1/1997,99.55502000000000
1/2/1997,99.58105000000000
1/3/1997,99.64265000000000
1/4/1997,99.72996000000001
1/5/1997,99.82601000000000
1/6/1997,99.91377000000000
1/7/1997,99.98237000000000
1/8/1997,100.02589999999999
1/9/1997,100.04340000000001
1/10/1997,100.04070000000000
1/11/1997,100.02589999999999
1/12/1997,100.00660000000001
1/1/1998,99.98806000000000
1/2/1998,99.97421000000000
1/3/1998,99.96946000000000
1/4/1998,99.97956000000001
1/5/1998,100.01060000000000
1/6/1998,100.06699999999999
1/7/1998,100.14780000000000
1/8/1998,100.24840000000000
1/9/1998,100.36020000000001
1/10/1998,100.46910000000000
1/11/1998,100.56059999999999
1/12/1998,100.62479999999999
1/1/1999,100.66340000000000
1/2/1999,100.68450000000000
1/3/1999,100.69980000000000
1/4/1999,100.72290000000000
1/5/1999,100.76640000000000
1/6/1999,100.83850000000000
1/7/1999,100.93750000000000
1/8/1999,101.05610000000000
1/9/1999,101.18230000000000
1/10/1999,101.29989999999999
1/11/1999,101.39490000000001
1/12/1999,101.46320000000000
1/1/2000,101.51949999999999
1/2/2000,101.58180000000000
1/3/2000,101.65810000000000
1/4/2000,101.73130000000000
1/5/2000,101.77470000000000
1/6/2000,101.76739999999999
1/7/2000,101.71210000000001
1/8/2000,101.62100000000000
1/9/2000,101.50520000000000
1/10/2000,101.36740000000000
1/11/2000,101.20650000000001
1/12/2000,101.02400000000000
1/1/2001,100.83220000000000
1/2/2001,100.64500000000000
1/3/2001,100.46950000000000
1/4/2001,100.29770000000001
1/5/2001,100.11709999999999
1/6/2001,99.92085000000000
1/7/2001,99.71906000000000
1/8/2001,99.52970999999999
1/9/2001,99.37058000000000
1/10/2001,99.25041000000000
1/11/2001,99.17184000000000
1/12/2001,99.13155000000000
1/1/2002,99.11745999999999
1/2/2002,99.11458000000000
1/3/2002,99.10890000000001
1/4/2002,99.09058000000000
1/5/2002,99.05288000000000
1/6/2002,98.99196000000001
1/7/2002,98.90814000000000
1/8/2002,98.80467000000000
1/9/2002,98.68805000000000
1/10/2002,98.56985000000000
1/11/2002,98.46375000000000
1/12/2002,98.38266000000000
1/1/2003,98.33516000000000
1/2/2003,98.32811000000000
1/3/2003,98.36687999999999
1/4/2003,98.45260000000000
1/5/2003,98.58334000000001
1/6/2003,98.75182000000000
1/7/2003,98.93971999999999
1/8/2003,99.12505000000000
1/9/2003,99.28806000000000
1/10/2003,99.41727000000000
1/11/2003,99.50743000000000
1/12/2003,99.55982000000000
1/1/2004,99.58521000000000
1/2/2004,99.59766000000000
1/3/2004,99.61032000000000
1/4/2004,99.63208000000000
1/5/2004,99.66862000000000
1/6/2004,99.72287000000000
1/7/2004,99.79433000000000
1/8/2004,99.88091000000000
1/9/2004,99.97949000000000
1/10/2004,100.08550000000000
1/11/2004,100.19320000000000
1/12/2004,100.29570000000000
1/1/2005,100.38480000000000
1/2/2005,100.45320000000000
1/3/2005,100.49800000000000
1/4/2005,100.52540000000000
1/5/2005,100.54559999999999
1/6/2005,100.56770000000000
1/7/2005,100.59670000000000
1/8/2005,100.63549999999999
1/9/2005,100.68720000000000
1/10/2005,100.75640000000000
1/11/2005,100.84590000000000
1/12/2005,100.95140000000001
1/1/2006,101.05549999999999
1/2/2006,101.13679999999999
1/3/2006,101.17970000000000
1/4/2006,101.18590000000000
1/5/2006,101.16589999999999
1/6/2006,101.13490000000000
1/7/2006,101.10880000000000
1/8/2006,101.10100000000000
1/9/2006,101.11750000000001
1/10/2006,101.15200000000000
1/11/2006,101.19390000000000
1/12/2006,101.23480000000001
1/1/2007,101.27540000000000
1/2/2007,101.32100000000000
1/3/2007,101.37670000000000
1/4/2007,101.44329999999999
1/5/2007,101.51900000000001
1/6/2007,101.60010000000000
1/7/2007,101.68190000000000
1/8/2007,101.75790000000001
1/9/2007,101.82050000000000
1/10/2007,101.86090000000000
1/11/2007,101.87250000000000
1/12/2007,101.85500000000000
1/1/2008,101.82220000000000
1/2/2008,101.78810000000000
1/3/2008,101.75640000000000
1/4/2008,101.70820000000001
1/5/2008,101.61320000000001
1/6/2008,101.44029999999999
1/7/2008,101.17319999999999
1/8/2008,100.80759999999999
1/9/2008,100.35480000000000
1/10/2008,99.85274000000000
1/11/2008,99.34846000000000
1/12/2008,98.88458000000000
1/1/2009,98.48657000000000
1/2/2009,98.16973000000000
1/3/2009,97.94125000000000
1/4/2009,97.79636000000001
1/5/2009,97.72743000000000
1/6/2009,97.72682000000000
1/7/2009,97.78421000000000
1/8/2009,97.88950000000000
1/9/2009,98.03148000000000
1/10/2009,98.19285000000001
1/11/2009,98.35715999999999
1/12/2009,98.51421999999999
1/1/2010,98.66520000000000
1/2/2010,98.81630000000000
1/3/2010,98.97269000000000
1/4/2010,99.13218999999999
1/5/2010,99.28815000000000
1/6/2010,99.43206000000001
1/7/2010,99.55607000000001
1/8/2010,99.65253000000000
1/9/2010,99.71471000000000
1/10/2010,99.73933000000000
1/11/2010,99.72645000000000
1/12/2010,99.68182000000000
1/1/2011,99.62172000000000
1/2/2011,99.56438000000000
1/3/2011,99.52235000000000
1/4/2011,99.49458000000000
1/5/2011,99.47581000000000
1/6/2011,99.46468000000000
1/7/2011,99.47114999999999
1/8/2011,99.50879999999999
1/9/2011,99.58593999999999
1/10/2011,99.69413000000000
1/11/2011,99.81706000000000
1/12/2011,99.93684000000000
1/1/2012,100.03919999999999
1/2/2012,100.11290000000000
1/3/2012,100.15089999999999
1/4/2012,100.15250000000000
1/5/2012,100.12030000000000
1/6/2012,100.06010000000001
1/7/2012,99.98201000000000
1/8/2012,99.89824000000000
1/9/2012,99.82144000000000
1/10/2012,99.76358999999999
1/11/2012,99.73363000000001
1/12/2012,99.73361000000000
1/1/2013,99.75275999999999
1/2/2013,99.77692000000000
1/3/2013,99.79646000000000
1/4/2013,99.81368000000001
1/5/2013,99.83587000000000
1/6/2013,99.86842000000000
1/7/2013,99.90746000000000
1/8/2013,99.94359000000000
1/9/2013,99.96487000000000
1/10/2013,99.96008999999999
1/11/2013,99.92341999999999
1/12/2013,99.86076000000000
1/1/2014,99.79823000000000
1/2/2014,99.76767000000000
1/3/2014,99.79205000000000
1/4/2014,99.86874000000000
1/5/2014,99.98190000000000
1/6/2014,100.11100000000000
1/7/2014,100.23650000000001
1/8/2014,100.34310000000001
1/9/2014,100.42319999999999
1/10/2014,100.48180000000001
1/11/2014,100.52830000000000
1/12/2014,100.57030000000000
1/1/2015,100.60800000000000
1/2/2015,100.63720000000001
1/3/2015,100.65210000000000
1/4/2015,100.64940000000000
1/5/2015,100.62660000000000
1/6/2015,100.58310000000000
1/7/2015,100.52110000000000
1/8/2015,100.44459999999999
1/9/2015,100.35890000000001
1/10/2015,100.27209999999999
1/11/2015,100.19190000000000
1/12/2015,100.12309999999999
1/1/2016,100.06420000000000
1/2/2016,100.01179999999999
1/3/2016,99.96378000000000
1/4/2016,99.92219000000000
1/5/2016,99.89066000000000
1/6/2016,99.87118000000000
1/7/2016,99.86028000000000
1/8/2016,99.85223000000001
1/9/2016,99.84161000000000
1/10/2016,99.82565000000000
1/11/2016,99.80367000000000
1/12/2016,99.77682000000000
1/1/2017,99.74840000000000
1/2/2017,99.72295000000000
1/3/2017,99.70569000000000
1/4/2017,99.70166000000000
1/5/2017,99.71575000000000
1/6/2017,99.75185999999999
1/7/2017,99.81070000000000
1/8/2017,99.89079000000000
1/9/2017,99.98766999999999
1/10/2017,100.09180000000001
1/11/2017,100.19180000000000
1/12/2017,100.27790000000000
1/1/2018,100.34500000000000
1/2/2018,100.39080000000000
1/3/2018,100.41520000000000
1/4/2018,100.42120000000000
1/5/2018,100.41240000000001
1/6/2018,100.39000000000000
1/7/2018,100.35320000000000
1/8/2018,100.30080000000000
1/9/2018,100.23460000000000
1/10/2018,100.16430000000000
1/11/2018,100.10230000000000
1/12/2018,100.06059999999999
1/1/2019,100.04559999999999
1/2/2019,100.06080000000000
1/3/2019,100.10740000000000
1/4/2019,100.18230000000000
1/5/2019,100.28000000000000
1/6/2019,100.39319999999999
1/7/2019,100.51060000000000
1/8/2019,100.62070000000000
1/9/2019,100.71520000000000
1/10/2019,100.79290000000000
1/11/2019,100.85469999999999
1/12/2019,100.90049999999999
1/1/2020,100.92590000000000
1/2/2020,100.92350000000000
1/3/2020,95.57449000000000
1/4/2020,93.23018999999999
1/5/2020,92.02607999999999
1/6/2020,93.91477000000000
1/7/2020,95.78439000000000
1/8/2020,97.63110000000000
1/9/2020,97.77527000000001
1/10/2020,97.92089000000000
1/11/2020,98.07908000000000
1/12/2020,98.35726000000000
1/1/2021,98.65836000000000
1/2/2021,98.94743000000000
1/3/2021,99.14842000000000
1/4/2021,99.31895000000000
1/5/2021,99.47011000000001
1/6/2021,99.64618000000000
1/7/2021,99.83472999999999
1/8/2021,100.02509999999999
1/9/2021,100.20080000000000
1/10/2021,100.33230000000000
1/11/2021,100.38860000000000
1/12/2021,100.35200000000000
1/1/2022,100.23869999999999
1/2/2022,100.08010000000000
1/3/2022,99.91029000000000
1/4/2022,99.75680000000000
1/5/2022,99.63930999999999
1/6/2022,99.56774000000000
1/7/2022,99.53745000000001
1/8/2022,99.53753000000000
1/9/2022,99.55598999999999
1/10/2022,99.58266000000000
1/11/2022,99.61045000000000
1/12/2022,99.63593000000000
1/1/2023,99.65987000000000
1/2/2023,99.68629000000000
1/3/2023,99.72163000000000
1/4/2023,99.77378000000000
1/5/2023,99.84943000000000
1/6/2023,99.95032999999999
1/7/2023,100.06770000000000
1/8/2023,100.18880000000000
1/9/2023,100.30230000000000
1/10/2023,100.40330000000000
1/11/2023,100.49120000000001
